ano,fase,nivel,titulo,enunciado,numero_questao,questao,alternativas
2008,2,2,reações químicas,"um químico está misturando substâncias para desenvolver dois novos produtos para a indústria. para isso ele conta com nove tipos de substâncias: j, k, l, m, n, o, p, q e r. cada substância deve estar presente em apenas um dos dois produtos: o produto a ou o produto b, ou seja, se, por exemplo, j foi usado no produto a então j não pode ser usado no produto b. exatamente cinco substâncias serão misturadas para obter um dos produtos e as outras quatro serão misturadas para obter o outro produto. as seguintes condições também se aplicam: - se j está no produto a então tanto m quanto n devem estar no produto b. - no produto em que k estiver não pode estar nem m nem r. - a substância o deve ser a última substância a ser misturada no desenvolvimento do produto que contém exatamente quatro substâncias. - a substância p deve ser misturada ao produto que contém exatamente cinco substâncias. - a substância r deve ser a segunda a ser misturada no produto a ou deve ser a terceira a ser misturada no produto b. - a substância k deve ser a quarta a ser misturada independentemente do produto. - a substância l é a terceira a ser misturada no produto a.",20,"se o e j estão no mesmo produto, quais são três substâncias que devem obrigatoriamente ser misturadas no produto a? -","(A) j, m, r - (B) j, k, q - (C) k, p, r - (D) l, m, o - (E) n, p, q"
2008,2,2,máquina de salgadinhos,"numa loja existe uma máquina que vende salgadinhos. para comprar um salgadinho você coloca uma moeda e aperta o botão correspondente ao sabor desejado; a máquina então coloca o salgadinho que você escolheu num compartimento para que você possa pegá-lo. nessa máquina existem seis botões na vertical rotulados com os seguintes sabores (rótulo do botão mais alto ao mais baixo): queijo, presunto, requeijão, churrasco, pizza e cebola. o problema e que os salgadinhos foram colocados incorretamente e não se sabe mais qual botão corresponde a que sabor. são conhecidos os seguintes fatos: - cada botão só pode estar associado a somente um sabor. - os botões estão dispostos na vertical, um embaixo do outro. - um e somente um dos botões está correto, ou seja, corresponde ao sabor do salgadinho com o rótulo do botão. - o botão que dá o sabor de cebola está mais alto que o botão que dá o sabor de queijo e mais baixo que o botão que da o sabor de requeijão. - o botão que da o sabor de churrasco está imediatamente acima ou imediatamente abaixo do botão que da o sabor de requeijão.",22,qual é o máximo número de sabores diferentes que podem ser dados ao pressionar o botão rotulado com cebola? -,(A) 1 - (B) 2 - (C) 3 - (D) 4 - (E) 5
2008,2,2,máquina de salgadinhos,"numa loja existe uma máquina que vende salgadinhos. para comprar um salgadinho você coloca uma moeda e aperta o botão correspondente ao sabor desejado; a máquina então coloca o salgadinho que você escolheu num compartimento para que você possa pegá-lo. nessa máquina existem seis botões na vertical rotulados com os seguintes sabores (rótulo do botão mais alto ao mais baixo): queijo, presunto, requeijão, churrasco, pizza e cebola. o problema e que os salgadinhos foram colocados incorretamente e não se sabe mais qual botão corresponde a que sabor. são conhecidos os seguintes fatos: - cada botão só pode estar associado a somente um sabor. - os botões estão dispostos na vertical, um embaixo do outro. - um e somente um dos botões está correto, ou seja, corresponde ao sabor do salgadinho com o rótulo do botão. - o botão que dá o sabor de cebola está mais alto que o botão que dá o sabor de queijo e mais baixo que o botão que da o sabor de requeijão. - o botão que da o sabor de churrasco está imediatamente acima ou imediatamente abaixo do botão que da o sabor de requeijão.",23,"se o sabor de cebola é dado pelo botão rotulado com requeijão, qual dos seguintes botões está mais próximo do sabor correspondente a que sabor. sabendo exatamente o sabor rotulado? -",(A) presunto - (B) requeijão - (C) churrasco - (D) pizza - (E) queijo
2008,2,2,máquina de salgadinhos,"numa loja existe uma máquina que vende salgadinhos. para comprar um salgadinho você coloca uma moeda e aperta o botão correspondente ao sabor desejado; a máquina então coloca o salgadinho que você escolheu num compartimento para que você possa pegá-lo. nessa máquina existem seis botões na vertical rotulados com os seguintes sabores (rótulo do botão mais alto ao mais baixo): queijo, presunto, requeijão, churrasco, pizza e cebola. o problema e que os salgadinhos foram colocados incorretamente e não se sabe mais qual botão corresponde a que sabor. são conhecidos os seguintes fatos: - cada botão só pode estar associado a somente um sabor. - os botões estão dispostos na vertical, um embaixo do outro. - um e somente um dos botões está correto, ou seja, corresponde ao sabor do salgadinho com o rótulo do botão. - o botão que dá o sabor de cebola está mais alto que o botão que dá o sabor de queijo e mais baixo que o botão que da o sabor de requeijão. - o botão que da o sabor de churrasco está imediatamente acima ou imediatamente abaixo do botão que da o sabor de requeijão.",24,"se o sabor de presunto é dado pelo botão que está mais alto que o botão que dá o sabor churrasco, qual das seguintes opções é falsa? -",(A) presunto vem do botão rotulado presunto. - (B) cebola vem do botão rotulado pizza. - (C) pizza vem do botão rotulado presunto. - (D) requeijão vem do botão rotulado presunto. - (E) queijo vem do botão rotulado pizza.
2008,2,2,máquina de salgadinhos,"numa loja existe uma máquina que vende salgadinhos. para comprar um salgadinho você coloca uma moeda e aperta o botão correspondente ao sabor desejado; a máquina então coloca o salgadinho que você escolheu num compartimento para que você possa pegá-lo. nessa máquina existem seis botões na vertical rotulados com os seguintes sabores (rótulo do botão mais alto ao mais baixo): queijo, presunto, requeijão, churrasco, pizza e cebola. o problema e que os salgadinhos foram colocados incorretamente e não se sabe mais qual botão corresponde a que sabor. são conhecidos os seguintes fatos: - cada botão só pode estar associado a somente um sabor. - os botões estão dispostos na vertical, um embaixo do outro. - um e somente um dos botões está correto, ou seja, corresponde ao sabor do salgadinho com o rótulo do botão. - o botão que dá o sabor de cebola está mais alto que o botão que dá o sabor de queijo e mais baixo que o botão que da o sabor de requeijão. - o botão que da o sabor de churrasco está imediatamente acima ou imediatamente abaixo do botão que da o sabor de requeijão.",25,"se o sabor de pizza não está no botão rotulado pizza, qual das seguintes opções pode ser verdadeira? -",(A) requeijão é dado pelo botão rotulado queijo. - (B) cebola é dado pelo botão rotulado requeijão. - (C) presunto é dado pelo botão rotulado pizza. - (D) presunto é dado pelo botão rotulado requeijão. - (E) cebola é dado pelo botão rotulado presunto.
2009,1,1,os astronautas,"será criado um grupo de quatro astronautas para tripular um ônibus espacial que orbitará ao redor da terra. como candidatos existem quatro físicos: f, g, h e i, e quatro matemáticos: r, s, t e u. para a seleção são consideradas as seguintes condições: - o grupo deve ser formado por exatamente dois físicos e dois matemáticos. - f ou g deve estar presente no grupo, mas não ambos. - se r está no grupo então h também deve estar. - se t está no grupo então h não pode estar.",1,"se r está no grupo, qual dos seguintes candidatos não pode estar? -",(A) h. - (B) i. - (C) s. - (D) t. - (E) u.
2009,1,1,os astronautas,"será criado um grupo de quatro astronautas para tripular um ônibus espacial que orbitará ao redor da terra. como candidatos existem quatro físicos: f, g, h e i, e quatro matemáticos: r, s, t e u. para a seleção são consideradas as seguintes condições: - o grupo deve ser formado por exatamente dois físicos e dois matemáticos. - f ou g deve estar presente no grupo, mas não ambos. - se r está no grupo então h também deve estar. - se t está no grupo então h não pode estar.",3,"se g está no grupo, quais podem ser os outros três membros? -",(A) f e g. - (B) f e h. - (C) f e i. - (D) g e h. - (E) g e i.
2009,1,1,os astronautas,"será criado um grupo de quatro astronautas para tripular um ônibus espacial que orbitará ao redor da terra. como candidatos existem quatro físicos: f, g, h e i, e quatro matemáticos: r, s, t e u. para a seleção são consideradas as seguintes condições: - o grupo deve ser formado por exatamente dois físicos e dois matemáticos. - f ou g deve estar presente no grupo, mas não ambos. - se r está no grupo então h também deve estar. - se t está no grupo então h não pode estar.",4,"se g, i e s estão no grupo, quem deve estar também presente? -",(A) f. - (B) h. - (C) r. - (D) t. - (E) u.
2009,1,1,os astronautas,"será criado um grupo de quatro astronautas para tripular um ônibus espacial que orbitará ao redor da terra. como candidatos existem quatro físicos: f, g, h e i, e quatro matemáticos: r, s, t e u. para a seleção são consideradas as seguintes condições: - o grupo deve ser formado por exatamente dois físicos e dois matemáticos. - f ou g deve estar presente no grupo, mas não ambos. - se r está no grupo então h também deve estar. - se t está no grupo então h não pode estar.",5,"sabendo que t está no grupo e h não está, qual outra informação faria com que o grupo pudesse ser completamente determinado? -",(A) f está no grupo. - (B) i está no grupo. - (C) g não está no grupo. - (D) r não está no grupo. - (E) u não está no grupo.
2009,1,1,fila no banco,"um banco possui 3 caixas, a, b e c, para atender aos seus clientes. o caixa a atende 2 clientes por minuto, o caixa b atende 1,5 clientes por minuto, e o caixa c atende 0,5 clientes por minuto. inicialmente os caixas não estavam atendendo ninguém e a fila de clientes está com 100 pessoas.",8,"se somente o caixa a estiver atendendo, em quanto tempo os 100 clientes serão atendidos? -",(A) 20 min. - (B) 25 min. - (C) 30 min. - (D) 40 min. - (E) 50 min.
2009,1,1,fila no banco,"um banco possui 3 caixas, a, b e c, para atender aos seus clientes. o caixa a atende 2 clientes por minuto, o caixa b atende 1,5 clientes por minuto, e o caixa c atende 0,5 clientes por minuto. inicialmente os caixas não estavam atendendo ninguém e a fila de clientes está com 100 pessoas.",6,"o tempo que cada um dos caixas a, b e c demora para atender um único cliente é respectivamente de: -","(A) 60 seg., 120 seg. e 180 seg. - (B) 30 seg., 20 seg. e 60 seg. - (C) 1 min., 2 min. e 2 min. - (D) 30 seg., 40 seg. e 2 min. - (E) 0,5 min., 20 seg. e 120 seg."
2009,1,1,fila no banco,"um banco possui 3 caixas, a, b e c, para atender aos seus clientes. o caixa a atende 2 clientes por minuto, o caixa b atende 1,5 clientes por minuto, e o caixa c atende 0,5 clientes por minuto. inicialmente os caixas não estavam atendendo ninguém e a fila de clientes está com 100 pessoas.",9,"se somente os caixas b e c estiverem atendendo, quantos clientes serão atendidos em 10 minutos? -",(A) 7 - (B) 15 - (C) 20 - (D) 30 - (E) 35
2009,1,1,fila no banco,"um banco possui 3 caixas, a, b e c, para atender aos seus clientes. o caixa a atende 2 clientes por minuto, o caixa b atende 1,5 clientes por minuto, e o caixa c atende 0,5 clientes por minuto. inicialmente os caixas não estavam atendendo ninguém e a fila de clientes está com 100 pessoas.",7,depois de 2 minutos quantos clientes foram ao todo atendidos nos três caixas? -,"(A) 6. - (B) 7. - (C) 8. - (D) 9. - (E) 9,5."
